track_id	song_id	title	artist_name	artist_location	artist_hotttnesss	release	year	song_hotttnesss	danceability	duration	loudness	sample_rate	tempo
TRASDMK128F4243937	SOGXMVM12A8C130C02	Susan Said	David Tao		0.415897128457	The Great Leap	0	nan	0.0	261.74649	-6.966	22050	158.029
TRASDPA128F1462AB8	SOGHNKT12A6D4F720E	English Dream (2002 Digital Remaster)	Generation X		0.399033769592	Valley Of The Dolls	0	0.262479841618	0.0	299.80689	-5.341	22050	131.635
TRASDRQ128F92FF8A7	SOLPNWF12AB0184F19	No One Ever Cared For Me Like Jesus	Ivan Parker	Tennessee	0.311097049524	Faithful	0	0.0	0.0	176.09098	-16.498	22050	69.994
TRASJND128F423587C	SOWCPMQ12A58A78C43	Got To Let You Go	Kim Wilson	Detroit, MI	0.328997858894	Smokin' Joint	2001	0.377531644977	0.0	555.54567	-11.96	22050	163.085
TRASJND128F427F993	SOFECOD12A8C1408F5	Turn It Up	Jamie Richards	Shawnee OK	0.387225176277	Drive	0	0.407233014901	0.0	269.84444	-7.183	22050	115.079
TRASJCQ128F932D0BE	SOUNCKW12AB0188044	Club Tropicana	Los Del Sol		0.0	Lambada	0	nan	0.0	232.202	-6.72	22050	116.878
TRASJNR128F14795F7	SOXBIQX12A6D4F8D50	Welcome 2 Detroit	Trick Trick / Eminem		0.390489535122	Welcome 2 Detroit	2005	0.0	0.0	263.00036	-5.113	22050	91.101
TRASJRH12903CF2689	SOFEPGY12A67ADAE9D	Incide	Dark Fortress		0.416529399637	Séance	2006	0.66833866486	0.0	320.44363	-14.148	22050	152.6
TRASJMT128F9314118	SOUDYXE12AB0183777	Minha Namorada	Vinícius de Moraes		0.348462172045	20 Grandes Sucessos De Vinicius De Moreas	1965	nan	0.0	243.53914	-17.669	22050	62.776
TRASJAY12903CB26CE	SOLKUOW12AB0184BCA	Rock Bottom / Shoot Shoot	UFO	Arizona	0.45339908329	Parker's Birthday "Live in Texas	0	nan	0.0	695.03955	-13.093	22050	142.981
TRASJHN128F421E3F1	SOTPVJM12A6D4FC3C4	Drop Sacrifice	Liquid Stranger		0.376200928781	The Invisible Conquest	2007	0.434838090261	0.0	249.49506	-11.727	22050	136.936
TRASJIY128F149998B	SOMHOLR12A6D4FBE6A	This Is Why I'm Hot (The Original) (Single Version) (Edited)	MIMS	New York, NY [Washington Heights]	0.524994964438	This Is Why I'm Hot (The Original)	0	0.0	0.0	258.92526	-4.376	22050	159.989
TRASJMP12903CB26E8	SOLQRVO12AB01860FB	I'll Be Your Light (Ian Nieman Remix)	Kristine W.	Pasco, WA	0.407898466458	I'll Be Your Light	0	0.0	0.0	533.89016	-5.253	22050	132.049
TRASYVY128F4254487	SOUXTFR12A8C138871	Sugar Daddy	Tyrone Davis	Greenville, MS	0.393215103787	Relaxin' With Tyrone	0	0.334706549069	0.0	247.77098	-9.522	22050	93.734
TRASYIH12903D08529	SOIXTNA12AC46882E8	State of Emergency	Nick Jonas & The Administration	Los Angeles	0.446083935492	Who I Am	2010	0.82240288516	0.0	214.72608	-4.38	22050	92.105
TRASYDM128F421A907	SOOJJQO12A6D4FB913	God Rest Ye Merry Gentlemen	Hot Club Of Detroit		0.309139497485	Jazz Yule Love II	0	nan	0.0	371.04281	-18.226	22050	124.122
TRASYLH12903CAEFB0	SOBBKSL12AB01852FE	Ømhet	Mons Leidvin Takle		0.282402199352	Berøring	0	nan	0.0	162.82077	-17.204	22050	168.106
TRASYTJ128F92FF867	SOQMCZO12A58A7ADAD	Jezebel	Barbara Fairchild	Knobel, AK	0.371237573581	Stories	0	0.0	0.0	216.39791	-9.735	22050	149.748
TRASYWM128F14804A5	SOCCMWP12A58A7919C	Said You'd Be	The Panic Channel		0.340915136303	(ONe)	2006	0.511424325686	0.0	153.25995	-2.648	22050	143.224
TRASYZS128F4275671	SOMPLTA12A58A7D02A	Precious Lord_ Take My Hand	Jo-El Sonnier	Rayne, LA	0.320165416046	Cajun Hymns	0	0.27024294932	0.0	214.282	-8.52	22050	138.279
TRASYJN128F92FF293	SOBAQDD12AB017B1F5	Contours	Jeff Johnson	Dallas, TX	0.375955244337	The Art of Falling	0	nan	0.0	433.97179	-15.382	22050	42.486
TRASYSY128F92F39F5	SOZMELK12A8C143532	Group Sex	Circle Jerks	California - LA	0.414079473032	Group Sex	1980	0.74643267913	0.0	63.52934	-8.562	22050	162.384
TRASYVP12903D09590	SOOQDSE12AC468B61B	Breathe Me In	Candlebox	Seattle, WA	0.507625007837	Into The Sun [Explicit]	2008	nan	0.0	312.842	-5.968	22050	130.35
TRASYBF128F4249F28	SOMIDHA12A8C132C67	Guaguanco Raro	Richie Ray & Bobby Cruz		0.360425106483	A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.)	1970	nan	0.0	418.53342	-7.616	22050	105.75
TRASYQN128F9309915	SOPAKPP12AB017DC35	Ordinary Lives	Peter Hunnigale		0.333461343971	Reggae Max - Part 2	0	nan	0.0	228.10077	-7.103	22050	168.049
TRASYLN128F14AB9B9	SOCUPHK12A6D4FC491	Aberdeen Blues	Bukka White	Houston, MS	0.424487598725	American Folk Blues Festival '72	0	nan	0.0	150.04689	-14.166	22050	101.772
TRASYEF12903CA52A8	SOSDNTQ12AB018A319	The Tennessee Waltz	The Fontane Sisters		0.329432664353	Best of 40's and 50's_ Vol. 66	0	0.0	0.0	149.99465	-12.442	22050	86.464
TRASYLV128E0794878	SOXXMWC12A67AD7296	Is It Love	Gang Of Four	Leeds, England	0.454785379496	A Brief History Of The 20th Century	1983	0.492398352818	0.0	273.99791	-17.763	22050	117.0
TRASYQQ128F425092B	SOQFWBE12A8C1316AF	Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix)	The Killers		0.819588282229	Rock Hits Workout 45 Minute Continuous Fitness Music Mix. 114Bpm  152Bpm For Jogging_ Cycling_ Spin	2005	nan	0.0	527.98649	-8.361	22050	134.02
TRASRMQ128F9355A5B	SOYBNXR12A8C143CD3	Promised Land	Boogie Pimps Feat. Steve Brookstein		0.365339652714	Promised Land (The German Remixes)	0	nan	0.0	322.53342	-5.094	22050	83.345
TRASRNM128F92E1C70	SOLLOUW12AAA8C76C7	Baby I Need Your Loving	Delroy Wilson	Kingston, Jamaica	0.385787614584	The Mighty Two 'In Memoriam'	1999	nan	0.0	150.36036	-10.091	22050	136.032
TRASRXK128F9311176	SOCGOZK12A8151BD5D	Fake Tales Of San Francisco	Arctic Monkeys	Sheffield, South Yorkshire, Engla	0.57707587455	Whatever People Say I Am_ That's What I'm Not	2004	0.790786932151	0.0	177.94567	-4.385	22050	127.294
TRASRJQ128F9335405	SOJLKSL12AB0183D93	America the Beautiful	Jay Pérez		0.38623768284	Tesoros De Colección	0	nan	0.0	156.47302	-9.059	22050	119.949
TRASRBM128F9304F43	SOQVDHJ12AB017E528	The Vine	Mr.De'		0.30619745898	Renaissance	0	0.0	0.0	246.72608	-11.429	22050	130.002
TRASRBB128F42AFD5C	SOSAEVQ12A8C13EC8F	Wish	Brian Littrell	Lexington, KY	0.425632479535	Welcome Home	2006	0.524079322846	0.0	236.45995	-6.288	22050	98.937
TRASRTM128F42892D2	SOOXFEI12A8C13FE28	Tunnel Vision	Finest Dearest		0.372403528029	Finest Dearest	2008	nan	0.0	294.00771	-7.21	22050	84.679
TRASRXQ128F92F8CF1	SOHFRAI12AB0183D3D	First Kiss	David Arkenstone	Tennessee	0.430942043436	20 Years Of Narada Piano	0	0.270775998946	0.0	205.11302	-19.834	22050	73.162
TRASRBP12903CA768B	SONCHNB12AB01849A2	Idaho Red	Wade Ray		0.0	Trains & Cars - A Trip To Rock 'n' Roll Vol. 1	2005	nan	0.0	135.78404	-9.713	22050	171.527
TRASRVD128F933624A	SOARFDK12AB01826E6	Me Falta El Aliento	Estopa		0.388752603404	X Anniversarivm	1999	nan	0.0	226.5073	-4.872	22050	170.739
TRASRJY128F146AB74	SOLKQVW12A6D4F69AB	Standing On The Promises (Palmore) (Beyond The Veil Album Version)	Daryl Coley	San Francisco, CA	0.325831240487	Beyond the Veil: Live at Bobby Jones Gospel Explosion XIII	0	nan	0.0	352.88771	-8.078	22050	85.563
TRASRYK128F4249EA1	SOMYMHM12A8C134ECB	Bajo Un Palmar	Barbarito Diez		0.26634308162	La Leyenda Viva!!! La Verdadera Historia	0	nan	0.0	176.69179	-9.604	22050	121.658
TRASRRC128F93318B2	SOJNBYN12AB0184232	Big Fella	Fuzz	Arizona	0.359775661536	Dirty District	0	nan	0.0	168.85506	-4.127	22050	110.106
TRASRRW128F9325663	SOUJNNT12AB018425D	The Yellow Rose Of Texas (From Giants)	Orlando Pops Orchestra		0.311615544973	Classic Western Themes Vol. 1	0	nan	0.0	265.82159	-15.817	22050	102.04
TRASVXM128F934792B	SOGLHVX12AB018610A	Big Bottom	Spinal Tap		0.342096650457	Back From the Dead	1984	0.265861049211	0.0	218.20036	-7.643	22050	112.06
TRASVJJ128F424BEDF	SOZFFKS12A8C13886B	Chim Chim Cheree	Charlie Byrd	Chuckatuck, VA	0.31055608318	The Best of the Jazz Guitar	1989	0.0	0.0	471.43138	-17.502	22050	82.039
TRASVZZ128EF35EB69	SOORFHT12A6D4F7C2D	Al Doilea Om	Negura Bunget	Timişoara	0.475834302149	OM	2006	nan	0.0	123.66322	-19.586	22050	127.719
TRASVOH12903CCDC0B	SOLZOBD12AB0185720	Hey Daddy (Daddy's Home)	Usher	Atlanta, GA	0.854637828218	Raymond v Raymond	2010	0.785679586822	0.0	224.10404	-4.328	22050	95.998
TRASVHW128F92E3A4B	SOVVYPN12A8C1435D7	Ruby Marlowe	Schizoid		0.349192217616	Static Dynamics	0	nan	0.0	260.23138	-17.838	22050	96.366
TRASVHD128F1465963	SOCEOAD12A5891FA33	The One	Miguel Migs	San Francisco, CA	0.396963183629	Colorful You	2002	0.565451012174	0.0	284.60363	-6.308	22050	104.988
TRASVRH128F14AC24A	SOUHRVJ12A6D4FADD7	Four	Midge Ure	Glasgow, Scotland	0.382229489562	Move Me+	0	0.0	0.0	287.52934	-4.727	22050	97.982
TRASVNS128E07855BF	SOJJHGQ12A67020F5D	Have Yourself A Merry Little Christmas (LP Version)	George Huff		0.386116907722	My Christmas EP!	0	0.262651205144	0.0	249.49506	-11.08	22050	183.205
TRASVWF12903CF0A99	SOPJSAG12AC468ADAF	Stand Up and Praise Him	Vickie Winans		0.396855869325	Vicki Winans	0	nan	0.0	299.36281	-8.375	22050	113.894
TRASVIN128EF35C023	SODRHUY12A6D4F79D6	I Saw Three Ships	Kevin Max	LOS ANGELES, CALIFORNIA	0.392747310803	Holy Night	0	nan	0.0	113.00526	-11.333	22050	114.209
TRASVXI12903CF98CD	SONPSZT12AC3DF9942	Willow Weep For Me (With Willie Nelson)	Tin Hat Trio		0.36947051062	The Rodeo Eroded	2002	0.544575868502	0.0	276.58404	-12.614	22050	91.681
TRASVKL128F931652A	SOQFITU12AB01832C8	One More Chance	Bloc Party	London, England	0.537799608198	Sellout Sessions 03	2009	nan	0.0	166.26893	-6.78	22050	127.154
TRASVHR12903CD01C9	SOEYCQK12AB018A271	Karottensaft	Protein	San Francisco, CA	0.342883866506	Süss	0	0.0	0.0	214.09914	-15.299	22050	126.011
TRASXEL128F93499DF	SOOUFTE12AB0183D19	Love Is Just Around The Corner (1996 Digital Remaster)	Jackie Davis	Jacksonville, FL	0.325767180323	Ultra-Lounge / Organs In Orbit  Volume Eleven	0	0.585979766109	0.0	166.39955	-16.422	22050	134.3
TRASXUR12903CF8860	SOZFLNZ12AC46875B7	Saints & Sinners	Van Gelder		0.221851731552	Saints & Sinners	0	nan	0.0	474.61832	-7.234	22050	209.752
TRASXZE128F427F156	SOLFKYA12A8C13B082	Smile	Heavenly	Oxford, England	0.468158756358	Le Jardin De Heavenly	1992	0.471971171794	0.0	234.60526	-8.339	22050	69.965
TRASXMX12903CBC0D4	SOIIEVK12AB018A1B9	My Jesus_ I Love Thee	Glad		0.372232888611	The A Capella Project II	0	0.0	0.0	211.69587	-16.705	22050	52.464
TRASXXQ128F92E3EED	SOQESCO12A8C14431E	Pehle To Kabhi Gham Tha	Naseebo Lal		0.0	Dukhi Dil Mera	0	nan	0.0	398.0273	-12.411	22050	88.014
TRASXOW12903CB7528	SOCSJFL12AB018E42A	Two Heads One Pillow	Gerald Clayton		0.283027088623	Two-Shade	2009	0.253834736132	0.0	384.15628	-14.153	22050	95.938
TRASXHB128F933D3BD	SOPQZOX12AB01849EA	They Came To Boston	Mighty Mighty Bosstones	Boston, MA	0.475941289598	More Noise And Other Disturbances	1992	0.487112194863	0.0	211.33016	-9.944	22050	205.559
TRASXSI128F9345EA2	SOKUHDB12AB018135A	Sanctuary	Sick Of It All	Virginia	0.420801849507	Live In A Dive	1999	nan	0.0	109.00853	-3.904	22050	196.327
TRASXPE12903CBE1D2	SOBHTKX12AB01881B6	Nie Wieder (Live Version)	Pyranja		0.35850092274	Nie Wieder	2006	nan	0.0	167.54893	-5.907	22050	68.86
TRASXGY128F92C9FC1	SOTRBLK12A8C14334E	Mi Musica Es Para Ti - Original	Johnny Pacheco	Santiago de los Caballeros, Domin	0.34154441252	Early Rhythms	0	nan	0.0	183.35302	-13.266	22050	116.862
TRASXYB128F428DFF3	SOORODQ12A8C13C342	World Of Vibrations (Album Version)	Blackalicious	Davis, CA	0.518784102366	The Craft	2005	0.721502075052	0.0	302.94159	-7.625	22050	116.682
TRASXYW128F92FCD52	SODRDRJ12A8C14289E	Mary's Boy Child	John Davis & Emma Doyle	Pennsylvania	0.387635477706	Santa Claus Is Coming To Town	0	0.0	0.0	184.86812	-13.751	22050	120.026
TRASXOT12903CBFF5A	SOJWFHX12AB0188571	Strangers In The Night	Orlando Pops Orchestra		0.311615544973	50 Best Of Big Band	0	nan	0.0	207.67302	-11.954	22050	80.188
TRASPZQ128F933BBDA	SOMRAFQ12AB0186104	Grand-mère	Les Ogres De Barback		0.437964733142	Irfan_ le héros	1999	nan	0.0	221.3873	-7.467	22050	182.376
TRASPAS128E078DFB3	SOITBNC12AF72A0B2A	Smile Jamaica	Bob Marley & The Wailers		0.570106511951	Kaya	1992	0.675582692033	0.0	307.61751	-8.252	22050	146.581
TRASPDG128F1489FAF	SOJYARC12A6D4F9961	Seven (Album)	Cinder		0.359807225003	House Full Of No Trust	2006	0.265861049211	0.0	167.18322	-4.183	22050	116.064
TRASPBJ128F14A9F56	SODHWXG12A6D4F9F87	Schwarzarbeit	Geier Sturzflug		0.443116873986	Mahlzeit!	2006	nan	0.0	214.20363	-4.533	22050	116.032
TRASPAO12903CEAF4C	SORUZIY12AC4686C65	Let It Rain	Roberto Roena		0.351489632471	Apollo Sound II	0	0.0	0.0	177.31873	-8.404	22050	99.494
TRASPCN128F92DE67E	SOUJLXS12A3F1ECF59	Catholic Knees (Album Version)	Taking Back Sunday	Long Island, New York	0.5723739799	New Again	2009	0.637828866182	0.0	168.25424	-3.566	22050	131.018
TRASPTN128F14B0EF2	SORNVVT12AF72A0C39	Intro 2/ Kick Out The Jams (LP Version)	MC5	Lincoln Park, MI	0.451466060363	Kick Out The Jams	1969	nan	0.0	172.30322	-10.219	22050	145.514
TRASPXS128F426A1C0	SOKYKFF12A8C131FEB	Cocotaso featuring Tony Touch	Beatnuts featuring Tony Touch		0.28552323045	A Musical Massacre (Explicit)	0	nan	0.0	135.13098	-10.383	22050	161.739
TRASPVN128F4258C62	SOXHJJT12A8C13477E	Forgiveness (Love Life Album Version)	Charlie Peacock		0.379495650569	Love Life	1991	nan	0.0	295.20934	-10.813	22050	132.758
TRASPVS128F92F6EA3	SOSTBLN12AB018333E	M-Town 2 M-Town	089 Clique feat. Minnesota Snipe & Skinny Cueball	GERMANY	0.0	Darkside Of M-Town	0	0.0	0.0	213.68118	-7.765	22050	160.159
TRASPVQ128EF35454C	SOMPWOJ12A6D4F665F	Recept	SAF	Gent	0.278960162253	Safizam	0	0.332070982279	0.0	274.41587	-10.467	22050	78.033
TRASPZN128F92D278C	SOOHXVM12A8C143BA5	Angel Band	Porter Wagoner	West Plains, MO	0.37206162812	Country Cream Volume 1	1997	nan	0.0	152.34567	-14.761	22050	136.129
TRASPQA128F4273D22	SOBXXJA12A8C13C752	Que Arribi L'Estiu	Dijous Paella		0.288218763523	Dijous Paella	2005	0.249065794854	0.0	253.93587	-5.198	22050	103.991
TRASPBY12903CF2BC9	SODRUMU12AC96182E9	The Burden of Hope	Jars Of Clay	Nashville, TN	0.575501205145	Peace Is Here: Christmas Reflections by Jars Of Clay	0	nan	0.0	113.21424	-17.231	22050	38.416
TRASKOZ128F42ADA15	SOQCHOP12A8C13DA4D	Cuando Calienta El Sol	Pablo Montero		0.309919339654	Entrega Total... Los Exitos	0	nan	0.0	187.14077	-7.006	22050	96.107
TRASKVG12903CB6730	SODSYTS12A58A7AA07	Indiscreet	Roger Williams	Omaha, NE	0.417982275009	Near You	0	0.0	0.0	175.98649	-15.89	22050	103.465
TRASKRI12903CE2A7A	SOAOQZZ12AB018E59A	Healing of All Nations	Yami Bolo	Detroit USA	0.322482577876	Healing of All Nations	2001	0.0	0.0	214.30812	-7.919	22050	139.037
TRASKYR128F930A576	SOVEPIA12AF729BDEC	Downstream	Broadcast	Birmingham, England	0.467885511383	Step On It	0	0.0	0.0	179.30404	-28.138	22050	138.986
TRASKSG12903CDA87C	SOMCSDR12A8C135024	Guarare	Ray Barretto	Brooklyn, NY	0.383211422216	A Man And His Music	1992	0.528262647426	0.0	335.22893	-6.39	22050	138.367
TRASKIQ128F14684FF	SOFFLXW12A58A7E3B4	The Wild Ones (1996 Digital Remaster)	Lou Busch		0.269951169666	Ultra-Lounge / The Crime Scene - Volume Seven	0	0.408110883511	0.0	147.30404	-11.776	22050	138.079
TRASKUE128F1478ECF	SOPBDED12A6D4F93E6	Joy In The Journey (The Final Word Album Version)	Michael Card		0.344246580364	The Ultimate Collection	0	0.0	0.0	181.91628	-10.156	22050	115.407
TRASKII128F92FA33E	SOYCFVX12A8AE45C63	Whatever Lies Will Help You Rest	The Ataris	Anderson, IN	0.517328583566	Welcome The Night	2006	0.548678055568	0.0	212.89751	-5.038	22050	151.949
TRASKBC128F9305D7D	SOYMPCI12A8C13FE66	Estate	Eldar	Laietan, UM	0.40018556401	Virtue	0	0.3759843015	0.0	379.19302	-22.737	22050	75.115
TRASKLF128F42946DE	SOFHCZN12A8C13D39F	Alovi	Stefon Harris		0.378398546485	Black Action Figure	1999	nan	0.0	326.60853	-14.43	22050	131.936
TRASKHI12903CC8F27	SOTZIVE12AB0187D1C	Head Butt Da Deck	Silkie Ft. Harry Craze		0.357224274382	City Limits Volume 1	2009	0.536032111708	0.0	365.76608	-8.678	22050	140.02
TRASEAT12903CEF0B3	SOQTGOL12A58A768C3	Ain't No Sunshine	Nestor Torres	Miami, FL	0.353156297467	The Very Best of Nestor Torres	0	nan	0.0	286.53669	-10.222	22050	150.028
TRASUVR128F14956C8	SOCOLEP12A6D4F8825	All American Boy	Grandpa Jones	Niagra, KY	0.331534751415	Country Music Hall Of Fame Series: Grandpa Jones	0	nan	0.0	159.60771	-11.868	22050	177.752
TRASUIZ12903CA4ACE	SOJJATE12A8AE46A59	Dash Way Belly	Kiprich		0.388939765813	Riddim Driven - Bad Bargain	0	nan	0.0	188.99546	-6.734	22050	176.022
TRASUDV128F42B86FB	SORRYWR12A8C140E3C	Perfect Motion	Sunscreem	Essex, England	0.386180416079	Renaissance The Classics	1992	nan	0.0	590.15791	-9.59	22050	125.055
TRASUAV128F4266114	SOVZCEG12A8C131770	Know Your Friends	Tanto Metro & Devonte		0.336726841409	Everyone Falls In Love	1999	nan	0.0	221.23057	-10.69	22050	180.132
TRASUHM128F4249D21	SOSXZDI12A6D4FD20F	In The Sweet By And By	Deborah Allen	Memphis, TN	0.352235516546	That Good Old Gospel Music_ Volume 1	0	0.0	0.0	172.48608	-15.581	22050	89.972
TRASUFQ128F92F8449	SOEVOVU12AB017C56B	Balanséy lala (featuring Tanya St Val) (feat. Tanya Saint-Val)	Dédé Saint-Prix		0.0	Le meilleur de Dédé Saint-Prix (Double album)	0	nan	0.0	310.83057	-9.493	22050	111.959
TRASUKM128F422AA6F	SOSJQVT12A81C21546	I'se Just A Bad Luck Man	Casey Bill Weldon	Arkansas	0.0	Casey Bill Weldon Vol. 2 1936-1937	0	nan	0.0	202.78812	-17.7	22050	88.154
TRASUJK128E0789C12	SOSHUVD12A6701F8F9	Speed Of Sound (Live)	Coldplay		0.916053228284	Speed Of Sound	2005	0.454042766091	0.0	285.04771	-5.367	22050	122.94
TRASUTG128F935A445	SOYDXZM12AB0186736	Container	Kaizers Orchestra	Bergen, Norway	0.463391452012	Evig Pint	2003	nan	0.0	139.88526	-4.894	22050	137.766
TRASUBB12903CE6546	SOFWGSO12AC4689945	Valokeilojen vampyyri	Indica	Finland	0.389256743044	Valokeilojen vampyyri	0	nan	0.0	210.49424	-4.27	22050	183.897
TRASUTO12903CD5E07	SOXQELE12AB01865A3	Un jour au Cirque: Two Blind Loves	The Marx Brothers	New York City, New York	0.375652824002	Ciné-Stars: The Marx Brothers	0	nan	0.0	142.94159	-11.371	22050	81.035
TRASUUO12903CE3720	SOQIVDD12AB018A979	We Sleep Forever [Live]	Aiden	Seattle, Washington	0.500459150659	From Hell...With Love	0	0.525580553075	0.0	281.46893	-7.215	22050	138.417
TRASUPL128F9353B61	SOKNTEW12AB01821EE	Destino Ingrato	Carmen Y Laura		0.0	The Complete Discos Ideal Recordings_ Vol. 1	0	0.0	0.0	174.70649	-10.274	22050	85.216
TRASAIH128F931F567	SOUQYYT12A8C13BA09	Betrayal Is A Symptom	Thrice	Orange, CA	0.519965479287	The Illusion of Safety	2002	0.735346456486	0.0	169.63873	-5.176	22050	114.179
TRASAFS12903CF10BD	SOKRMOC12AC46885E3	Wings Of Love	Zagar feat. Underground Divas		0.399470991155	Wings Of Love Remixes	0	nan	0.0	311.90159	-5.54	22050	130.002
TRASAGX128F4262E28	SOHWUWA12A8C1325AE	Hillbillies From Outerspace	The Vaughan Brothers		0.364914034535	Family Style	1990	0.654276263361	0.0	222.64118	-13.324	22050	141.602
TRASAQI128F426EEA3	SOBMWXO12A8C132120	Simple Twist Of Fate	Bob Dylan	Duluth, MN	0.633339908702	Desire/Blood On The Tracks/Street Legal	1975	0.702551585005	0.0	257.61914	-13.776	22050	136.842
TRASARO128F145E40F	SOMEAJX12A6D4F6230	My Mind's Eye	Small Faces		0.449052575154	From The Beginning	1966	0.589207725576	0.0	121.73016	-7.124	22050	116.664
TRASAXZ128F9342D50	SORTOLS12AB01816C5	We Put It Down For Y'all (Explicit LP Version)	Busta Rhymes	East Flatbush, Brooklyn, NY	0.539644312424	Anarchy	2000	0.447135796286	0.0	209.60608	-8.975	22050	90.032
TRASAIC128F4269413	SOTTBUT12A8C13856B	When We Dance	Mariano Yanani		0.31386609958	Babies Go Sting	2005	nan	0.0	239.22893	-15.618	22050	85.024
TRASAKZ128F934A412	SOVTSXV12AB0181298	Catch Me	Nikki Fletcher / Tim Hughes / Various Artists	CANADA - Ontario	0.370346773126	Lifting High	0	0.265861049211	0.0	219.16689	-6.493	22050	163.987
TRASAVA128F9309D08	SOSHVZY12AB017D82E	Fallin in Love Again	Ann Hampton Callaway		0.37976178373	After Ours	0	0.0	0.0	212.84526	-18.854	22050	98.501
TRASAUN128F92E3427	SOZAPRE12AB0182FFA	Vanhapoika-Severi	Esa Pakarinen		0.322882489954	Esa Pakarinen	1990	nan	0.0	152.58077	-11.136	22050	156.32
TRASAEN128F4266178	SOSYIBO12A8C137BEE	Manies Manigances	Maurane	Ixelles, Belgium	0.412610819232	Differente	1995	0.0	0.0	172.17261	-8.403	22050	130.993
TRASARM12903D03718	SORRNTH12AC960A43B	Dream Baby Dream	Black Tambourine		0.39717034145	Black Tambourine	2010	0.593251651531	0.0	236.35546	-9.975	22050	131.388
TRASMER128F4272C1D	SOZDAFC12A8C139F6D	2 Minutos	2 Minutos		0.372462979783	Un Mundo De Sensaciones	2006	nan	0.0	83.12118	-1.674	22050	168.231
TRASMFP128F427FFA8	SOGQCVX12A8C13EB6D	Band Intro/ Pila Song Intro	Max Stalling		0.346797998812	Sell Out - Live at Dan's Silver Leaf	0	0.0	0.0	37.77261	-12.316	22050	107.597
TRASMUR128F42775D6	SOCOMUU12A6D4F8518	Adnans	Orbital	Sevenoaks, United Kingdom	0.498668874796	In Sides	1999	0.754274011148	0.0	521.56036	-10.893	22050	101.99
TRASMWP128F92CE9CE	SOEFFEN12A8C1414E0	I Can't Break Away	Sam Baker	Austin, TX	0.341512969062	Sugar Man	0	0.0	0.0	141.84444	-15.6	22050	145.525
TRASMYK12903CAA1B7	SONVLLU12AB018639D	Southbound Blues	John Hammond		0.452817837697	Bluesman	0	0.0	0.0	201.92608	-13.253	22050	92.122
TRASMVX128F931AC3C	SOJPCYV12AB017C9D3	Test Of The Terrarium	Robin Beanland		0.319817386072	Banjo-Kazooie: Nuts And Bolts (Original Soundtrack)	0	0.0	0.0	140.7473	-18.002	22050	120.02
TRASBSO128F1465A78	SOWGWCP12A6D4F860D	I'm Happy She Said	M83	Antibes, France	0.507115548752	M83	2001	0.699426728188	0.0	1071.882	-6.1	22050	90.264
TRASBFV128F1483E40	SOJMXSD12A6D4F81F8	Ai Shi...	Sammi Cheng		0.391574164116	Sammi Shocking Colours Live 2001	0	nan	0.0	126.82404	-9.059	22050	104.25
TRASBCH128F93369B6	SODRUZE12AF729E2E6	Novakane Groove	Black Sheep	New York, NY [The Bronx]	0.474795797088	8WM/Novakane	0	nan	0.0	248.37179	-5.531	22050	89.145
TRASBVE128F425F34E	SOPYJPU12A58A7B4A3	Delirio	Rene Touzet		0.249127455013	The Best Of Rene Touzet (His Piano and  Orchestra)	0	0.0	0.0	198.922	-16.034	22050	111.493
TRASBTO128F931D070	SOOPLET12AB01825DE	Dai Wo Li Kai	Ken Chu		0.0	On Ken's Time	0	nan	0.0	281.93914	-6.923	22050	140.082
TRASBUV128F933904E	SOWPPYS12AB01827A5	Here_ Swing_ Sing	Kooii	AUSTRALIA - Queensland	0.299624037682	Beads on a String	2005	0.319565986883	0.0	391.00036	-10.775	22050	112.93
TRASBZK128F42692CA	SOEOMZJ12A8C139998	Crimson Wave	Amorphis		0.553566172071	Am Universum	2001	0.715894796359	0.0	285.46567	-5.067	22050	108.039
TRASBQL128F92F0777	SOYHLOO12A8C144EC4	Io Che Non Vivo Senza Te	Patrick Samson		0.0	NA NA HEY HEY	0	nan	0.0	101.85098	-17.073	22050	116.243
TRASBVS12903CDB231	SOVYDFP12AB018CAD3	All Night Long (Instumental)	Junior Kimbrough	Hudsonville, MS	0.427122969886	God Knows I Tried	1998	nan	0.0	384.57424	-9.841	22050	83.706
TRASBME128F9302529	SOKZCRU12AAF3B302E	Facemelt	FSTZ		0.141419249252	Tales of the I-Them	0	nan	0.0	280.58077	-12.597	22050	140.007
TRASBVS12903CF4537	SONTFNG12A8C13FF69	If I Ain't Got You	Alicia Keys	Harlem, New York	0.778673579184	Essential-Soul Love	2003	nan	0.0	231.18322	-8.414	22050	118.273
TRASBDT128F1470F0D	SOJVMXC12A6D4F6E85	Spaniolandia	Dj Kun		0.33338457112	Funky Wacho	0	0.270775998946	0.0	219.74159	-8.522	22050	199.955
TRASTOM12903CBE8A6	SODCJKB12AB018C5A8	Hammer & a Stone	Seven Mary Three		0.419163587763	Backbooth	2008	0.468997787645	0.0	283.16689	-13.852	22050	140.666
TRASTLC128F931603A	SOOIHFU12AB017E465	La paix des étoiles	Alexis HK		0.345269234911	Les Affranchis	2009	0.345802233965	0.0	202.94485	-12.489	22050	109.024
